;dteday;temp;atemp
719;2012-12-20;0.33;0.335217
720;2012-12-21;0.326667;0.301767
721;2012-12-22;0.265833;0.23611300000000002
722;2012-12-23;0.245833;0.259471
723;2012-12-24;0.231304;0.2589
724;2012-12-25;0.291304;0.29446500000000003
725;2012-12-26;0.243333;0.220333
726;2012-12-27;0.25416700000000003;0.226642
727;2012-12-28;0.253333;0.255046
728;2012-12-29;0.253333;0.2424
729;2012-12-30;0.255833;0.2317
730;2012-12-31;0.215833;0.223487
